Taxa,Max.Rel.Ab,Mean.Rel.Ab,Median.Rel.Ab,Std.dev
GWA1-54-10 sp001775445,0.000252320375563651,9.01144198441609e-06,0,4.76840688897028e-05
Taibaiella_B sp002421685,0.000150608662992934,8.99555422597252e-06,0,3.28046704854058e-05
Marinomonas primoryensis,1.4757044788933e-05,8.99385438744481e-07,0,3.17702327483483e-06
Mangrovibacter phragmitis,1.70305390841468e-05,8.97857649716316e-07,0,3.51310084601934e-06
Roseomonas cervicalis,5.31081345145192e-05,8.97590590982706e-06,3.95918249005012e-06,1.24321231626181e-05
ES-041 sp002250625,8.33226755418729e-05,8.9755127774241e-06,0,2.16533348991137e-05
Sphingopyxis_A baekryungensis,7.93850726907039e-05,8.97064331127881e-06,0,2.22469709606315e-05
Ignavibacterium album,0.00223209577885463,8.96516569152524e-05,1.04351525347622e-06,0.000420457002524072
Marinomonas sp000017285,2.2280244093095e-05,8.96106783406641e-07,0,4.20877391484626e-06
Gelidibacter sp002426015,0.00088544844210292,8.95427961232713e-05,1.04272940081194e-06,0.000210514936453395
Sulfurospirillum_A sp002742765,0.000165248093115855,8.95230656766709e-06,0,3.22408824940584e-05
Bog-209 sp003138955,0.00136697472712789,8.95138413105607e-05,0,0.000267886208288847
Gp7-AA6 sp003222385,0.00065871725439179,8.94813083471266e-05,0,0.000181128847056266
UBA7541 sp001917435,0.000929169366449185,8.94795109403026e-05,0,0.000210111957944298
Novosphingobium lentum,0.000668676132522708,8.94758776064808e-05,2.33454029039583e-06,0.00017178797535751
Mycolicibacterium rhodesiae_A,6.39623901146126e-05,8.94721379434696e-06,0,1.91050037385606e-05
Achromobacter sp001299435,2.50484227491746e-05,8.94586526756237e-07,0,4.73370695205206e-06
Yoonia vestfoldensis,0.000625165016572845,8.94564367744702e-05,2.86311029795136e-05,0.000151122718988255
Acinetobacter ursingii,0.00192002423153927,8.94555682645679e-05,0,0.000364983255520511
Massilia sp001426525,0.000246152095475189,8.94480723815606e-06,0,4.64917062096341e-05
Agrococcus casei,0.000170532740270989,8.93951738846167e-06,0,3.38162418593497e-05
Chryseobacterium takakiae,7.74953689813282e-06,8.93489805107495e-07,0,2.31491772691498e-06
Leeuwenhoekiella marinoflava,6.65055103550821e-05,8.93215249700267e-06,0,1.97898358145287e-05
HLUCCO07 sp003258925,0.00102902428770953,8.93063208166028e-05,0,0.000208384497349395
UBA12294 sp002050275,0.000142519194060154,8.92790804832103e-06,8.03322398627854e-08,2.7077886557319e-05
Kineosporia aurantiaca,0.000126413902466213,8.92457031613589e-06,0,2.49983658566535e-05
Prevotella sp002407775,0.000203382268450284,8.92079249920743e-06,0,3.87971696949035e-05
Caballeronia udeis,6.93093690045552e-05,8.90872644886498e-06,0,1.85048591791138e-05
Flavobacterium sp002862755,7.48542334536125e-05,8.90102327197069e-06,0,1.77293895840441e-05
Desulfobulbus propionicus,0.000762873464301296,8.89634850607504e-05,7.24941823662524e-06,0.000196888976920524
Buttiauxella noackiae,0.000195525337549886,8.89447844887714e-06,0,3.76140480712573e-05
Chelatococcus sambhunathii,0.00209256457508879,8.89376324767396e-05,0,0.000395682131988297
Flavobacterium sp002210235,9.51573769366531e-06,8.89066985924702e-07,0,2.50102547006392e-06
Corynebacterium variabile,0.00125709133876738,8.89062806138535e-05,0,0.000252682513312256
Flavobacterium suncheonense,5.51129529765151e-06,8.88299222016419e-07,0,1.63131720521335e-06
UBA5799 sp002418185,0.000248626651998107,8.87952328564669e-06,0,4.69860207492566e-05
UBA6130 sp002428285,0.000100444782928752,8.87661001939865e-06,0,2.39868882991648e-05
Bact-08 sp002842695,5.65418420153589e-05,8.87257780317193e-06,0,1.52118219546588e-05
AG41 sp003222035,0.000698195684678727,8.87095179735366e-05,0,0.000181087630240751
Anaerotignum sp002380805,0.00024542673091411,8.86572636716777e-06,0,4.63635261446235e-05
Oceanicella actignis,0.00162140834155243,8.86160097037291e-05,0,0.000334675928006328
UBA6107 sp002402725,0.000121826671002196,8.86125026615241e-06,0,2.49185939883846e-05
Mycobacterium sp001667315,0.000122714413904869,8.85958249965802e-06,0,2.41467697823299e-05
Pseudomonas_E fluorescens_BA,0.000108537888295488,8.84640173611758e-06,0,2.21114579569834e-05
Pseudomonas_A stutzeri_AH,0.00108736063194841,8.8460293181036e-05,0,0.000262401526776366
OKQN01 sp900289115,0.000164181054659029,8.84420940357057e-06,0,3.30662469061651e-05
Psychrobacter sp001921745,0.000112432823644553,8.84237026506445e-06,0,2.55552026040358e-05
Domibacillus tundrae,0.000244323245671838,8.84205278884138e-06,0,4.61540677849575e-05
UBA2329 sp002344975,0.000150958218801604,8.84043999048218e-06,0,2.90791739758563e-05
Acinetobacter radioresistens,0.000162571330454542,8.83895787876524e-06,0,3.26359667171569e-05
Thermoleophilum sp002898855,0.000224163568996945,8.83673165355756e-06,0,4.227550210341e-05
Delta-02 sp002412715,0.000167562490204912,8.83622206326362e-06,0,3.19090871130667e-05
RBG-16-64-13 sp003157225,0.00050244205800267,8.83613189228217e-05,2.38424812270963e-06,0.000133211525997139
Aerococcus urinaeequi,9.83799990599743e-05,8.83351205848191e-06,0,2.27890210293297e-05
Marseille-P3160 sp900162725,0.000241620638928717,8.83096114221696e-06,0,4.56282886524796e-05
UBA472 sp002497075,0.000132382426442579,8.82832926062548e-06,0,2.67546266652134e-05
UBA4036 sp002382325,0.0014121430270089,8.82524481357804e-05,0,0.000279183901155827
Devosia sp001185205,0.000104312996296647,8.8241444693007e-06,0,2.6913054765223e-05
Sulfuricaulis limicola,0.00162796459103247,8.82412067868128e-05,2.3163693496269e-06,0.000307080302362334
AAP99 sp001295775,3.70246746114643e-05,8.81567166998833e-06,2.74309940713989e-06,1.1781788280412e-05
QFRU01 sp003184905,0.00245897906984255,8.81091293779201e-05,0,0.000464648290490316
Nitrosospira sp900102495,0.000108249116283183,8.81025599860316e-06,0,2.37869776002918e-05
Desulfosporosinus acididurans,0.000130293144625621,8.80979230208486e-06,0,3.16508889813785e-05
Aquamicrobium manganicus,0.000975808282960527,8.80948918446704e-05,2.96774419627722e-06,0.000202417897071477
Bact-08 sp001897515,0.00011549688423584,8.80880746827684e-06,0,2.40301047980802e-05
Enterococcus_B faecium_B,0.00015209471725332,8.80680671653575e-06,0,2.89406827215969e-05
ELB16-189 sp002344795,0.000793521960472622,8.80329568429878e-05,2.02745802259637e-05,0.000186741537996677
RAAP-1 sp001443525,0.00114504261607088,8.80255987900782e-05,4.50928488092054e-06,0.000277614831725705
ZC4RG25 sp003242645,0.000100235610565061,8.79907737497154e-06,0,2.23747878813929e-05
Clostridium_I pasteurianum_A,0.000145997076637078,8.79876699501627e-06,0,3.24937967217424e-05
Novosphingobium sp000253255,0.00072841176492111,8.79788328020174e-05,0,0.000189261997205211
Polaromonas sp900112285,4.70289966676823e-05,8.79730665329781e-06,7.55434300578355e-07,1.40436115953657e-05
Pseudomonas_E weihenstephanensis,8.39202520344227e-05,8.7928665006672e-06,0,2.20774113540886e-05
Methylotenera sp001803395,0.000127307059290785,8.78982208506792e-06,0,2.46112124169997e-05
Rhizobium leguminosarum_D,8.48843174378222e-05,8.78955876622715e-06,0,2.04901508229169e-05
Serratia_A fonticola,5.57561489253192e-05,8.78385628351857e-06,0,1.64383139770881e-05
Pseudanabaena biceps,0.000161620753521348,8.77859365327249e-06,0,3.14673379834381e-05
Erwinia_B gerundensis,1.98387505235031e-05,8.77128907658611e-07,0,3.77524724855501e-06
Bog-752 sp003132645,0.000462325502104893,8.76871228350485e-05,1.84978935454163e-06,0.000151178398054774
Desulfovibrio_K gigas,0.000226939946818951,8.76434709933631e-06,0,4.28361994643962e-05
Azoarcus_C communis_B,0.000591085371630308,8.76354034820828e-05,2.41672742530366e-06,0.000158454122406641
Tetrasphaera_A australiensis,0.00124400443971536,8.76319077987006e-05,9.06146614737086e-06,0.000241152009325523
Nitratireductor sp003296175,8.66267502212993e-06,8.75718819570587e-07,0,1.87000232887632e-06
Lysobacter capsici,0.000128402848823811,8.75693810670782e-06,0,2.67011518225583e-05
Zavarzinia compransoris,8.91136440484578e-05,8.75664005032786e-06,5.0517824877085e-07,1.90618450381946e-05
Lentimicrobium saccharophilum,0.000105984634466326,8.75508200124216e-06,0,2.13032497170655e-05
Petrimonas sp001898165,0.00022766274447574,8.74929076999066e-06,0,4.2949258526492e-05
Methyloceanibacter superfactus,5.65145310867914e-05,8.74524337305635e-06,1.11946900162534e-06,1.5371812478223e-05
Aquiluna sp002478545,0.000197653413412239,8.73910944005013e-06,0,3.75120602681432e-05
Firm-16 sp001604185,0.000135773427141774,8.73890031973329e-06,0,3.00736526332776e-05
UBA11740 sp003222895,0.000100138592898084,8.73743173432372e-06,0,2.43664076423349e-05
Roseibacterium sp001314805,0.00183624384640432,8.73426962434409e-05,2.28692810136563e-06,0.000345132821217742
Pseudorhizobium pelagicum,8.29148934387232e-05,8.73405781103814e-06,0,1.86620266097149e-05
UBA9959 sp001799895,0.000103864919894771,8.73128737792591e-06,0,2.27378096869528e-05
M10-OD1-1 sp003056145,0.000116920478906282,8.72735570053056e-06,0,2.71293845198388e-05
Janthinobacterium sp002250505,8.12470677523396e-05,8.7262237777279e-06,0,1.97654762124445e-05
Altererythrobacter xiamenensis,7.85140863116855e-05,8.72495836729323e-06,0,2.01750077697892e-05
UBA6038 sp002429315,0.000107608858908816,8.72017859849972e-06,0,2.18284973931616e-05
Vogesella sp001037925,7.32955855166507e-05,8.71791055268289e-06,0,1.90718848202826e-05
Polaromonas sp002001015,5.06287365815766e-05,8.71590556138645e-06,1.67281241065719e-06,1.26830091571752e-05
Halomonas stevensii,1.04043768784312e-05,8.70570519469558e-07,0,2.57099974068561e-06
Exiguobacterium marinum,0.000178540722218566,8.70557698551168e-06,0,3.45366365595107e-05
T78 sp002409625,0.000211739903716276,8.70552889430797e-06,0,3.99964946997244e-05
Variovorax paradoxus,6.97107724635628e-05,8.70383448112622e-06,0,1.83582077800743e-05
Myroides sp002286775,1.73694293833782e-05,8.69665784328394e-07,0,3.36355063363579e-06
Paracoccus sp001724535,0.00194443699817651,8.69629938544331e-05,6.19713922328556e-06,0.000364930917026105
Caulobacter henricii_A,0.000159286589252365,8.68409729243667e-06,0,3.01512367040828e-05
Methylotenera sp000799735,0.000625181193829913,8.67224307588777e-05,0,0.000189696333276474
Nitrobacter sp001896955,4.57569874206205e-05,8.67118034201256e-06,0,1.53409863726354e-05
Variovorax sp001424835,6.88622437612164e-05,8.66557448843487e-06,0,1.6691649223648e-05
Sulfurovum sp000010345,0.000158529286928776,8.65720069535109e-06,0,3.09999142217229e-05
PGXB01 sp002838945,0.000184832346085467,8.63746950290922e-06,0,3.52792782237458e-05
Turneriella parva,0.000187085236130017,8.63058880246331e-06,0,3.53200842377874e-05
Methylotenera sp002429455,0.000145933681113671,8.62976866464691e-06,0,2.80678215905651e-05
Desulfovibrio piger_A,0.000102944693104484,8.62661322267979e-06,0,2.20202260875047e-05
Mucilaginibacter sp900142915,0.000105484278694912,8.62420703059507e-06,0,2.12608436377492e-05
Xanthobacter autotrophicus,0.000704303161840927,8.61993187378548e-05,1.09648155366387e-05,0.00015213684434502
UBA2365 sp002344345,0.000189697946589676,8.61686939405698e-06,0,3.56885382972332e-05
Xanthomonas bromi,0.000127303187202614,8.61313482285686e-06,0,3.04933087942772e-05
Arthrobacter globiformis,0.000153091655853815,8.60927396403883e-06,0,2.98679002317111e-05
Proteus vulgaris_B,0.000160152071722611,8.60720943292496e-06,0,3.12591073330397e-05
Luteibacter sp003050935,5.64060290303029e-05,8.60649053128191e-06,0,1.89504072690667e-05
Fen-1039 sp003153755,0.000160332938752254,8.60374655376189e-06,0,3.1082450286845e-05
Celeribacter neptunius,8.94441012941187e-05,8.59957223846976e-06,0,2.04041952607296e-05
Hyphomicrobium zavarzinii,8.51939489544149e-05,8.59688536644367e-06,0,1.81921871715483e-05
Pseudomonas_E sp002263605,2.04063840555051e-05,8.59684847920286e-07,0,3.85507587376765e-06
UBA2421 sp002343075,0.000708700565117267,8.596358854728e-05,2.54696467051846e-06,0.000166138507077053
Aequorivita sp002364215,0.000892315673337571,8.59072588521544e-05,0,0.000204582396480764
Bosea sp001509835,0.000120471535618412,8.57787455170855e-06,0,2.3774650583806e-05
Porticoccus sp002341315,0.000109118287861318,8.57449309015964e-06,0,2.35575004176229e-05
Eubacterium_E hallii,0.000454451823387307,8.56959577032894e-05,1.48939952198869e-05,0.000128134262979858
46-47 sp001509335,0.000230771189302603,8.56957601351625e-06,0,4.35592245089944e-05
Marixanthomonas sp002631855,7.017225110519e-05,8.56879201586049e-06,0,1.99991261277932e-05
OR-1 sp000813145,8.53342334138721e-05,8.56441808052078e-06,3.96695932795481e-07,1.78096324346004e-05
Acidithiobacillus ferrooxidans_B,0.000793143705633632,8.5631725858339e-05,2.04942582898221e-06,0.000205569895367113
Chryseobacterium_A koreense,0.000888838402250858,8.56168294938324e-05,0,0.000204408825018951
UBA2219 sp002327765,0.000943754431225666,8.55339423746412e-05,0,0.000241603292392376
Lactobacillus_B ruminis,0.000115343357510589,8.54934121156418e-06,0,2.35198334919633e-05
UBA2214 sp002327255,0.00229769539378132,8.54785953606215e-05,0,0.000433808011282281
Stenotrophomonas sp002345545,5.88128756562328e-05,8.54482295270069e-06,0,1.81713473985578e-05
Bradyrhizobium sp000938305,0.0006662571289892,8.54353516334664e-05,1.21106136827924e-07,0.000172669882677732
PALSA-188 sp003169715,0.000590759609143671,8.54302832203172e-05,0,0.000164197720063148
Sphaerobacter thermophilus,0.000148940894836896,8.53976077694401e-06,0,2.93316042197169e-05
Pseudonocardia autotrophica,0.000123463826291481,8.53912866698332e-06,0,2.64364046053261e-05
Leclercia adecarboxylata_C,0.000188846946284549,8.53653521175576e-06,0,3.5939311523596e-05
Bacillus_F sp002561455,0.000214183494065678,8.53369705117231e-06,0,4.05503608551438e-05
Massilia_B sp900129765,0.000120446199808048,8.52801483394563e-06,0,2.31236359940906e-05
BAL199 sp000171835,3.7477700768043e-05,8.52694202745045e-06,6.25804939936676e-06,9.60123125469161e-06
Pseudomonas_E fluorescens_N,0.00128208260495108,8.52352355410561e-05,2.64251399837912e-06,0.000242337799826251
Pseudomonas_E sp001423155,0.000230982269252143,8.52249213286327e-06,0,4.36035669737291e-05
Bosea sp002220095,0.000208059998428098,8.52179873445806e-06,0,3.91987542094224e-05
B-DKE sp002204705,0.000132431701774767,8.51972394652838e-06,0,2.65516658096903e-05
Myroides phaeus,9.65280082048807e-06,8.51843356731457e-07,0,2.13519634277414e-06
CG2-30-33-31 sp001872625,4.42016051143087e-05,8.51505250393085e-06,0,1.35614463977667e-05
Bacteroides stercoris,0.000530971782671063,8.5148517867289e-05,4.08077026618879e-05,0.000114043161861613
QAXR01 sp003053505,0.00142648379187729,8.50993534998912e-05,8.90745809347144e-06,0.000268546099726209
Flavobacterium degerlachei,0.000116905226394277,8.50103450665295e-06,0,2.39172587724453e-05
Cyanobium sp000708525,9.0330568641636e-05,8.5007941966287e-06,0,2.32939154535806e-05
Cellulomonas sp000426185,7.08389912527646e-05,8.49964264579338e-06,0,1.86748946926519e-05
DMER64 sp002408205,0.000159692120550574,8.4983205720782e-06,0,3.06823847106412e-05
Rhodoferax sp003133245,5.20253318954462e-05,8.49791130807896e-06,1.95339133667832e-06,1.41319402864803e-05
GCA-2683135 sp002683135,0.000156210478955374,8.49025196416535e-06,0,3.19382468939779e-05
Polynucleobacter sp001889925,0.000119805681839927,8.4867469047078e-06,0,2.52155123062769e-05
Hyphomonas oceanitis,7.55833512508797e-05,8.48499671411667e-06,0,2.10513937909819e-05
Palsa-1447 sp003168315,7.3565101322655e-05,8.48322080878038e-06,0,1.78483907259396e-05
UBA2266 sp002347125,0.00140477205049771,8.47853520512873e-05,1.29621274163065e-06,0.000281490986959455
Variovorax paradoxus_A,6.55593239461529e-05,8.47564322879261e-06,0,1.63498808033829e-05
Lutibacter sp002733285,0.000191880312346902,8.47409529556107e-06,0,3.62141208118581e-05
Clostridium_J sp002316385,0.000230754680044936,8.47344866848544e-06,0,4.356914245551e-05
Sphingomonas sp000786205,3.83595274106223e-05,8.4720447576635e-06,6.17724281595018e-06,8.90511003569965e-06
Bifidobacterium ruminantium,3.80329259646066e-05,8.46772590569512e-06,2.15547945537281e-06,1.11966354595755e-05
Pseudooceanicola sp000220565,8.69996916389434e-05,8.4672504709164e-06,0,2.07417199875948e-05
AG12 sp003222235,3.76673542854832e-05,8.46587997366763e-06,0,1.35086052351975e-05
Algoriphagus chordae,7.34731179961382e-06,8.46411010379368e-07,0,1.9149522159607e-06
UBA6918 sp002421825,0.000867263459799302,8.46391026603387e-05,1.61831529980674e-05,0.000179238631002208
Aequorivita sp002375695,6.681396702893e-05,8.46087370536899e-06,0,1.76285445213382e-05
C7867-001 sp001781095,6.93837029491764e-05,8.46022083049361e-06,0,1.79568841421674e-05
Prochlorococcus_A marinus_T,1.27315680531971e-05,8.45518237957558e-07,0,2.95992018548032e-06
Ferruginibacter sp002400445,8.9537499557864e-05,8.4489530203715e-06,0,1.98237483354357e-05
Idiomarina abyssalis,0.00013524251130166,8.44893094319346e-06,0,2.80679984482469e-05
Parabacteroides goldsteinii,4.83045921010332e-05,8.44876011397916e-06,2.12040473558966e-06,1.31511886488018e-05
Bradyrhizobium sp003020115,0.00064628584718683,8.44820339020118e-05,0,0.000164190734868913
Sphingobium cloacae,0.00040260309218814,8.44677410553131e-05,1.42192331157956e-05,0.000125230906821069
Acinetobacter sp000369645,0.000147044855074052,8.44363711517327e-06,0,3.05757229164978e-05
Pantoea sp900115075,0.000193135838077725,8.43863277073428e-06,0,3.64229867760185e-05
Aequorivita sp002715485,0.00200212669544385,8.42700455480048e-05,0,0.000377575961437933
Paddy-1 sp001307855,4.93358369500161e-05,8.4252769844047e-06,0,1.31698587538099e-05
Propionivibrio dicarboxylicus,7.05314888969785e-05,8.42286560979916e-06,1.58894945754189e-06,1.58274758330039e-05
Pseudomonas_E trivialis_B,0.000216478006218373,8.41828948056112e-06,0,4.08391064105218e-05
Propionispira raffinosivorans,0.000184890420366849,8.41719042973633e-06,0,3.57699387373198e-05
Muricauda ruestringensis,0.000138029872111874,8.41657361327452e-06,0,2.69896293807519e-05
Psychrobacter glacincola,0.00216557410005629,8.40990313941651e-05,0,0.000408680967307469
Psychrobacter sp000586475,0.0017096388001821,8.40318865000737e-05,0,0.000326230302447023
UBA6244 sp002771745,0.000154332429703341,8.40299529994201e-06,0,2.90043519680004e-05
Pseudomonas_E frederiksbergensis_B,0.000109083646806617,8.40012905123249e-06,0,2.56051122662858e-05
Nocardioides sp003121585,5.91477078304682e-05,8.39933832213726e-06,0,1.63388811831735e-05
Marinobacter sp003007675,7.23722955552548e-05,8.39270610492626e-06,0,1.77307924529456e-05
UBA1660 sp002320815,0.000661725765215945,8.39188764722542e-05,0,0.000185786147357094
Methylophilus rhizosphaerae,0.000143163309162026,8.39185944660372e-06,0,2.69010329490209e-05
